budget_mode,question_id,question,gold_answer,selected_method,workflow_id,utility_total,em,f1_proxy
high,dev_145,"Which film whose director is younger, Joe Palooka In Fighting Mad or Figaro-Ci, Figaro-Là?","Figaro-ci, Figaro-là",bandit_router,W2,1.2216,1.0,1.0
high,dev_594,"Which film has the director born first, 84 Charing Cross Road (Film) or Emperor'S Ball?",Emperor'S Ball,bandit_router,W2,0.0501,0.0,0.0
high,dev_44,Where was the husband of Caterina Visconti born?,Pavia,bandit_router,W2,0.0846,0.0,0.0
high,dev_434,"Which film has the director who died later, The Death Kiss or Her Luck In London?",Her Luck In London,bandit_router,W3,0.0173,0.0,0.0
high,dev_2,"When did John V, Prince Of Anhalt-Zerbst's father die?",12 June 1516,bandit_router,W2,0.0197,0.0,0.0
high,dev_399,Who is the spouse of the director of film West Of Shanghai?,Maureen O'Sullivan,bandit_router,W2,0.0562,0.0,0.0
high,dev_474,"Who is Albert Iv, Prince Of Anhalt-Köthen's paternal grandfather?","Albert II, Prince of Anhalt-Zerbst",bandit_router,W2,0.3154,0.0,0.2
high,dev_569,What is the place of birth of the director of film Encino Man?,Albuquerque,bandit_router,W3,0.0132,0.0,0.0
high,dev_75,"Do both films, Dial M For Murder and Marius (1931 Film), have the directors who are from the same country?",yes,bandit_router,W3,0.0174,0.0,0.0
high,dev_134,What is the place of birth of Zhanna Nemtsova's father?,Sochi,bandit_router,W3,0.0125,0.0,0.0
high,dev_375,Who is the paternal grandfather of George De Salis?,"Jerome, 4th Count de Salis-Soglio",bandit_router,W2,0.2234,0.0,0.1
high,dev_199,Who is the paternal grandmother of Archduchess Dolores Of Austria?,Princess Maria Immaculata of Bourbon-Two Sicilies (1844–1899),bandit_router,W2,0.0724,0.0,0.0
high,dev_545,"Which film has the director who is older, King Of The Zombies or Mon Oncle Benjamin?",King of the Zombies,bandit_router,W3,0.0653,0.0,0.0
high,dev_241,"Which film was released more recently, Gaza Ghetto or Kull The Conqueror?",Kull The Conqueror,bandit_router,W3,1.2888,1.0,1.0
high,dev_502,"Do both films, The Wild Frontier (Film) and The Sundowners (1960 Film), have the directors who are from the same country",yes,bandit_router,W3,0.0208,0.0,0.0
high,dev_592,What is the place of birth of the performer of song Are You Really Mine??,Camas,bandit_router,W2,0.0224,0.0,0.0
high,dev_405,"Where was the performer of song Lucky Me, Lucky You born?",Abilene,bandit_router,W2,0.0395,0.0,0.0
high,dev_286,"Are the bands The Catheters and Dark At Dawn, from the same country?",no,bandit_router,W3,0.1041,0.0,0.0
high,dev_580,"Which film whose director was born first, Gangster'S Boy or Torno A Vivere Da Solo?",Gangster'S Boy,bandit_router,W2,0.0084,0.0,0.0
high,dev_470,Where did the director of film Don Juan (1922 Film) die?,Westerland,bandit_router,W3,0.0192,0.0,0.0
high,dev_380,Where did Bianca Riario's father die?,Forlì,bandit_router,W3,0.0207,0.0,0.0
high,dev_259,"Who is the paternal grandmother of Louis, Count Of Verdun?",Gerberge of Lorraine,bandit_router,W2,0.0639,0.0,0.0
high,dev_575,Who is Charles Xiii Of Sweden's paternal grandfather?,"Christian August of Holstein-Gottorp, Prince of Eutin",bandit_router,W2,0.0465,0.0,0.0
high,dev_535,Who is the spouse of the director of film På Solsiden?,Otto Carlmar,bandit_router,W2,0.0724,0.0,0.0
high,dev_183,"Who was born later, Marc De Clerck or Wiesław Perszke?",Wiesław Perszke,bandit_router,W3,0.0184,0.0,0.0
high,dev_207,What is the place of birth of Empress Xu (Ming Dynasty)'s husband?,Nanjing,bandit_router,W3,0.0137,0.0,0.0
high,dev_300,"Who is younger, Nicolas Görtler or Michel De Salzmann?",Nicolas Görtler,bandit_router,W2,0.0273,0.0,0.0
high,dev_180,Where was the performer of song Bag Skyerne born?,Århus,bandit_router,W2,0.0285,0.0,0.0
high,dev_548,"Which film has the director died later, Saturday Night Out or An Italian Romance?",A Rekindled Affair,bandit_router,W3,0.0224,0.0,0.0
high,dev_454,Where was the place of death of the director of film Scugnizzi?,Roma,bandit_router,W2,0.0764,0.0,0.0
high,dev_450,"Who died first, Olaf Everson or Abdul Wahab Khan Tarzi?",Abdul Wahab Khan Tarzi,bandit_router,W2,1.2632,1.0,1.0
high,dev_138,Where was the director of film Age-Old Friends born?,Winnipeg,bandit_router,W2,0.0351,0.0,0.0
high,dev_459,"Who is the paternal grandmother of Sudeley Hanbury-Tracy, 3Rd Baron Sudeley?",Henrietta Susanna Tracy,bandit_router,W2,0.0772,0.0,0.0
high,dev_269,Who is the spouse of the performer of song Lolita (Leah Labelle Song)?,Rasual Butler,bandit_router,W2,1.2557,1.0,1.0
high,dev_354,Who is the paternal grandmother of Edward I Of England?,Isabella of Angoulême,bandit_router,W2,0.0705,0.0,0.0
high,dev_120,"Which school was established first, Whitehorse Manor Junior School or Sabawoon Rehabilitation Centre?",Sabawoon Rehabilitation Centre,bandit_router,W3,0.1096,0.0,0.0
high,dev_321,Who is the spouse of the performer of song Ängeln I Rummet?,Efva Attling,bandit_router,W2,0.0604,0.0,0.0
high,dev_440,Where did the director of film The Gallant Lords Of Bois-Doré die?,"Paris, France",bandit_router,W3,0.024,0.0,0.0
high,dev_372,"Which film came out first, My Wife'S Lodger or Ko 2?",My Wife's Lodger,bandit_router,W3,0.1116,0.0,0.0
high,dev_439,"Which film has the director born later, Cyclone Of The Saddle or Blind Corner?",Blind Corner,bandit_router,W3,0.0313,0.0,0.0
high,dev_562,"Which album was released first, The Oak Ridge Boys Have Arrived or Beans And Fatback?",Beans and Fatback,bandit_router,W2,1.2613,1.0,1.0
high,dev_498,Where was the place of burial of Gjon Kastrioti Ii's father?,Lezha,bandit_router,W2,0.0313,0.0,0.0
high,dev_239,"Where was the father of Augustus William, Duke Of Brunswick-Bevern born?",Osterholz,bandit_router,W2,1.2631,1.0,1.0
high,dev_364,"Which film has the director who is older, When You'Re Strange or Vzdušné Torpédo 48?",Vzdušné torpédo 48,bandit_router,W3,0.0195,0.0,0.0
high,dev_262,"Who lived longer, Csaba Pálinkás or Henry Scheffé?",Henry Scheffé,bandit_router,W2,1.2508,1.0,1.0
high,dev_142,"Who is Prince Nicolas, Duke Of Ångermanland's mother?",Prinsessan Madeleine,bandit_router,W2,0.048,0.0,0.0
high,dev_447,Where was the director of film High (Film) born?,Jozi,bandit_router,W2,0.0325,0.0,0.0
high,dev_461,"Are the movies On A Clear Day You Can See Forever (Film) and Education Of A Prince, from the same country?",no,bandit_router,W2,0.1026,0.0,0.0
high,dev_268,"Which film was released earlier, New Jersey Drive or It Happened At The World'S Fair?",It Happened At The World'S Fair,bandit_router,W2,1.2639,1.0,1.0
high,dev_86,Who is Maria Luisa Of Savoy's father-in-law?,Louis of Bourbon,bandit_router,W2,0.0119,0.0,0.0
high,dev_595,Do director of film Just Married (1934 Film) and director of film The Thirteenth Commandment share the same nationality?,yes,bandit_router,W2,0.0416,0.0,0.0
high,dev_282,Where did Henry C. Lord's father graduate from?,Bowdoin College,bandit_router,W2,0.3841,0.0,0.3333
high,dev_14,Why did Grand Duke Kirill Vladimirovich Of Russia's wife die?,embolic stroke,bandit_router,W2,0.0376,0.0,0.0
high,dev_129,When was the company that published American Scientist founded?,1886,bandit_router,W2,0.0139,0.0,0.0
high,dev_441,"Which film came out earlier, It'S Our Life! or Maximum Ride (Film)?",La vie est à nous !,bandit_router,W3,0.0307,0.0,0.0
high,dev_30,"Which film was released more recently, Lo Zappatore or Placer Sangriento?",Placer Sangriento,bandit_router,W3,1.3128,1.0,1.0
high,dev_301,Which country Anthemiolus's father is from?,Heraclius,bandit_router,W2,0.0135,0.0,0.0
high,dev_219,Where was the place of death of Suzanne Farrington's mother?,"London, England",bandit_router,W2,0.0288,0.0,0.0
high,dev_544,"Which film was released more recently, Bidasari or Tangled Trails?",Bidasari,bandit_router,W3,0.0677,0.0,0.0
high,dev_72,Are both Nikolsk Airport and Svobodny Airport located in the same country?,yes,bandit_router,W2,0.0542,0.0,0.0
high,dev_133,What nationality is the director of film They Call It Love?,U.S.A.,bandit_router,W3,0.0205,0.0,0.0
high,dev_191,"What is the date of death of Conan Ii, Duke Of Brittany's mother?",1080,bandit_router,W2,0.0548,0.0,0.0
high,dev_230,Who is the maternal grandmother of Felipe De Marichalar Y Borbón?,Queen Sofía of Spain,bandit_router,W2,0.3373,0.0,0.2
high,dev_150,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",Holm Jølsen,bandit_router,W3,0.0591,0.0,0.0
high,dev_236,"Who is the paternal grandfather of Richard Beauchamp, 1St Earl Of Worcester?","Thomas Beauchamp, 11th Earl of Warwick",bandit_router,W2,0.0744,0.0,0.0
high,dev_190,"Which film has the director died earlier, Lemonade Joe or Bountiful Summer?",Generous Summer,bandit_router,W3,0.0241,0.0,0.0
high,dev_297,Where was the place of death of George Thomas Orlando Bridgeman's father?,Weston Park,bandit_router,W2,0.8129,0.0,0.6667
high,dev_265,"What is the date of death of Joan, Countess Of Blois's mother?",2 August 1288,bandit_router,W2,0.051,0.0,0.0
